name,avg,marks,exam
0a235d8b0276dc44e6373fd367d57d95,3.75,14,False
f219d7a96d1e12054c7139b2157d4bfa,3.5708333333333333,14,False
191534ea028ae87ad9f694b5f2b59bcc,4.199999999999999,14,False
17e3498853b3da24ca32666d1c03797d,4.620833333333334,19,False
88d24014b4b2324e1ea3127a01da012c,3.5166666666666666,17,False
3aa8c350384591d9eb72e8a23df4b3cc,4.433333333333334,14,False
336e681e2a898e7c10985ee8cbfe023c,4.6875,24,False
417520daff7ee312b22f97736130f8d4,3.683333333333333,16,False
bb289eeedd72a49456ef71cf76e90938,3.853125,19,False
c92477cee4d3d12e8697328034864ab6,2.270833333333333,9,False
dc85b04ca92079fb65ce4811b1483331,4.651785714285714,20,False
3491d33e08cbb6a4d17319ea3e3769fb,3.6083333333333334,16,False
b61d6d99e069a104a2c680c63b221948,3.3375000000000004,17,False
d7053ec2002bb9b351271d4dba640f0d,4.575,13,False
c20ee45b36e0ded5d27522036853ba82,2.838541666666667,16,False
4923b1e8974b4dbc0c89a2860f5ea086,2.9166666666666665,12,False
79d177e0d867d97518f955f7ff981e79,4.416666666666666,13,False
a51a72bea5784c5ccdbb2c516ec1418d,3.85,13,False
e7286e0cfa44a013f94d4e777eed5011,4.604166666666666,16,False
8c978764d7dcaa1ecf9eb021b92c5cc9,3.5,16,False
1d6aaa7eb1fa2b36e2cff9403741cafe,3.9166666666666665,12,False
2dba7a6f44a1c636edb19de2312ec162,4.583333333333333,17,False
41a0f291897b2d7c1383e9a4730d8039,3.7489583333333334,15,False
0d635fbf809687a6c99ec26500d71a71,4.395833333333334,11,False
8102b700e797d5049f961c169460cf87,3.6666666666666665,13,False
58838106840b3166c43b039085d853eb,0,0,False
2d3103e6fc1ee25303c1b280092d1e0a,0,0,False
49c2b8d3e417f92ede03378eeb3849cd,0,0,False
3f981150c690273204753201c60d02ad,3.7125,18,False
793e0ceb5f12212272a56946e0c00b0a,3.947916666666667,12,False
0633a27c3671a09fed45c32b874ea2ee,3.3125,12,False
f0953348ee3172db8edfceca4ab78f0c,2.90625,12,False
cb01e146689b17d49a309ede9f19683f,3.0729166666666665,14,False
1b8774f2e503e7b9d9f2fca418a681bb,3.6279761904761907,16,False
7316f1565a6b03b6249fa03a97d66732,3.03125,11,False
d8818e1409805c01574567f6c7639437,3.6875,15,False
22d916956b55cd3a7fda5fbe593043fa,3.10625,18,False
85583b123effed2aa5ea00aea8342872,3.279166666666667,17,False
57a027335338129d8abea1b5ed2d2c53,4.445833333333333,17,False
3487b0e8cddd953b26ac406c5e4e8d66,3.59375,13,False
af4100257d61737763520041338fa238,3.8291666666666666,14,False
311afe626c8ecec2d567b51bae56423a,3.5458333333333334,13,False
db4fd653aa3196662634af3aa8404170,3.4916666666666663,11,False
c0b954976a9de916f18c8c3c2818fb5e,3.5875,19,False
7f7a2e4cb817ac9c15990425dd29bf22,3.7291666666666665,13,False
44613035defb3649ce228e273b5b3a6b,3.708333333333333,12,False
826e5f31df0faa6e88527dd8ce4556c0,4.0,13,False
f8e0d22a3803404baa0170f304e0cd4a,2.65625,11,False
63315c5cab2de3927bf803e365322120,3.041666666666667,11,False
801a26f6c48e4e732ac2749aab79bbed,3.2875,13,False
51a33f432edc85ffdd9a188f4a79e992,3.7291666666666665,12,False
7ccbb3d024dd0e34fb64c8e8871da785,3.0,12,False
9bdc7e36a9521b6bb02817eb541d2dfb,0,0,False
682d7f91beeea1ad2c3871358cf79533,4.518973214285714,26,False
5a7dcdaf4c7bea505514ffac4718810c,4.051785714285714,21,False
b300f3aa3c2942af24e77f740bc28f79,3.23125,19,False
0bbcfdbafef8ce87ff0ddb6e007885d2,3.7196428571428575,19,False
491ba031bec77828d403111e56ba1e92,3.4449404761904763,21,False
57c9d9cc4ec8b2abce21b737ce546c88,3.9456439393939395,26,False
e000ca9639537ae3246bc4992c0486fc,4.148214285714285,29,False
fbcbc38cfd05dca1e1b3a07e4afbe7ae,4.041666666666667,21,False
90a46fbba8c3506187161e15f5aa374e,2.989583333333333,17,False
6b0aa47379dc52b99bb2af455617469b,3.708333333333333,12,False
4db5b826f33d3f0302c9ccbc31b30cba,4.558779761904761,26,False
