name,avg,marks,exam
a4caad5d8c5a6f893d8c3d6a4c6ed3dc,4.856894841269842,42,False
9824f6017d06963fa092e108694ced19,4.1363095238095235,28,False
b2f33509997422933c2c99348385f68d,3.4345238095238093,25,False
6b738f33e159910bb1b2240a6152851c,3.7913690476190474,28,False
ec1ad45f1c12d39dc29921b064c098db,3.8479166666666664,16,False
7ce2e0ac8b2ede881c65d8b60aa55b7d,3.716666666666667,25,False
b437e70c64c6ef0c35d310762c69028f,3.2739583333333333,24,False
9ee36592f891f1ec5a956633ac5e4491,4.597321428571428,22,False
ee2e9a7173cee82d38de94b4478f219e,4.638392857142858,38,False
762191854aff3030d0746c537fa25ce5,4.290104166666667,18,False
515dea602dfe374dbe2098b4cff44a97,4.177083333333334,20,False
918f89c25787dda8138e5ec29f461b12,4.317261904761905,34,False
6a401fc73d281f123cd5b66367af18ef,3.421875,25,False
b4411d1af1c3646a7783408ad68816f3,3.1232638888888893,26,False
0788400ed6bdd96448005cfe58a3541a,4.0788690476190474,29,False
bf7ed584a44e1ab60faabda489e35f9d,3.834821428571429,30,False
869a5231e726fd75c03177ca99aec910,3.919642857142857,31,False
f19c6817c86df4ecea95274b94d178da,4.775852272727272,39,False
96c85f7d9e6829fb763532b5971d3d92,3.24375,18,False
11f960f29213688834620ca605438aee,3.768229166666667,30,False
a24dffebbc21190905f8491aee6f552e,3.927083333333333,25,False
49a29f23e149a9ba3d966dd93649a344,3.072916666666667,23,False
5b3d65340ba45c3491ac723a4de7b3ce,4.1015625,29,False
5b7bf1c05d862640cea3707c991b9314,4.276537698412699,30,False
13a6235bc4077ae47b12f1e8f7b44c02,3.2562499999999996,27,False
f92c07e1358249a9f0ace27883376359,3.11875,22,False
29c0a7f6272fd5644d5f490192b9f751,2.5357142857142856,8,False
e60e217121faa7b0a98354533bbf7c41,3.447916666666667,21,False
965f375780dd499b942e9be873b34ca9,4.037310606060606,27,False
30ef5219651ad5e8c2782febcf5bec4c,2.7302083333333336,13,False
31ea9ba00710bc7c87bebaf6c24aeb8c,4.258333333333333,21,False
bde8d16fd7dd6f85b50e83d6f2fcb7dc,2.64375,24,False
0446d3a2b4e16f8dbc6f3336482d35d3,2.5669642857142856,22,False
6f0b35932ea749bca7e56476af9ceb8b,3.3708333333333336,25,False
0903a50dfef75535d0c840bae0917eb6,2.7430555555555554,26,False
4a515f3c03eb6b4b7b18e7bb9fd3d5f1,3.2895833333333337,19,False
93b768b88ac6ff97ecaa37137a377353,3.2142857142857144,21,False
f652778c5be25740e483f1c0e9a123db,3.8,19,False
f1ba7f3eec2857bf161d07f9439be6f4,3.252083333333333,24,False
0d34faa0c541676358d0d91862cfb06e,3.4717261904761907,25,False
b107353826a863090cd086d418bbf9fb,3.1645833333333337,19,False
3eaf85ddc251fbcc2376529a11a2af74,3.8764880952380953,27,False
87174434642ddc550184c11286f246f3,2.8083333333333336,20,False
02299f48e9a8cfca527369871fb114f4,2.9833333333333334,21,False
fe7488605f08a87b9d61d16954b82ea9,3.409375,17,False
511997ce647bb1a55dac6ac09b6c5716,2.544642857142857,18,False
28db9f6194988e508d4b9fb4f429a5f1,3.067857142857143,22,False
6fc56401e2e27c6fa7ee0b2d605b56a5,2.74375,23,False
9945da9a4beaa7f68a9849a4873837e4,3.5875,24,False
e50abc9dabf75424f0b45a393eebaf4e,4.029166666666667,26,False
