name,avg,marks,exam
a4caad5d8c5a6f893d8c3d6a4c6ed3dc,4.843213665674603,70,False
9824f6017d06963fa092e108694ced19,4.037496899801588,57,False
b2f33509997422933c2c99348385f68d,3.384548611111111,38,False
6b738f33e159910bb1b2240a6152851c,4.051874069940476,52,False
ec1ad45f1c12d39dc29921b064c098db,3.776171875,38,False
7ce2e0ac8b2ede881c65d8b60aa55b7d,3.3376953125,34,False
b437e70c64c6ef0c35d310762c69028f,3.3589192708333333,41,False
9ee36592f891f1ec5a956633ac5e4491,4.189778645833334,46,False
ee2e9a7173cee82d38de94b4478f219e,4.764825148809524,60,False
762191854aff3030d0746c537fa25ce5,4.737109374999999,35,False
515dea602dfe374dbe2098b4cff44a97,4.599045138888888,51,False
918f89c25787dda8138e5ec29f461b12,4.114713541666667,54,False
6a401fc73d281f123cd5b66367af18ef,2.6606119791666667,44,False
b4411d1af1c3646a7783408ad68816f3,2.520591517857143,45,False
0788400ed6bdd96448005cfe58a3541a,4.052083333333334,48,False
bf7ed584a44e1ab60faabda489e35f9d,4.347702752976191,59,False
869a5231e726fd75c03177ca99aec910,4.190541294642857,53,False
f19c6817c86df4ecea95274b94d178da,4.759077380952381,59,False
96c85f7d9e6829fb763532b5971d3d92,4.420572916666666,30,False
11f960f29213688834620ca605438aee,4.176860119047619,49,False
a24dffebbc21190905f8491aee6f552e,4.254792906746031,42,False
49a29f23e149a9ba3d966dd93649a344,3.7651041666666663,35,False
5b3d65340ba45c3491ac723a4de7b3ce,3.8980654761904763,54,False
5b7bf1c05d862640cea3707c991b9314,3.7421875,55,False
13a6235bc4077ae47b12f1e8f7b44c02,4.1390811011904765,45,False
f92c07e1358249a9f0ace27883376359,4.272677951388889,57,False
29c0a7f6272fd5644d5f490192b9f751,3.4875,8,False
e60e217121faa7b0a98354533bbf7c41,3.8433593750000004,53,False
965f375780dd499b942e9be873b34ca9,3.8964285714285714,43,False
30ef5219651ad5e8c2782febcf5bec4c,2.661458333333333,28,False
31ea9ba00710bc7c87bebaf6c24aeb8c,4.143675595238095,36,False
bde8d16fd7dd6f85b50e83d6f2fcb7dc,2.99288814484127,48,False
0446d3a2b4e16f8dbc6f3336482d35d3,2.9676261780753967,40,False
6f0b35932ea749bca7e56476af9ceb8b,3.383128720238095,42,False
0903a50dfef75535d0c840bae0917eb6,2.7799479166666665,40,False
4a515f3c03eb6b4b7b18e7bb9fd3d5f1,3.8130580357142856,41,False
93b768b88ac6ff97ecaa37137a377353,3.4369791666666667,41,False
f652778c5be25740e483f1c0e9a123db,4.087932477678572,43,False
f1ba7f3eec2857bf161d07f9439be6f4,4.001302083333334,40,False
0d34faa0c541676358d0d91862cfb06e,3.855970982142857,47,False
b107353826a863090cd086d418bbf9fb,3.92490234375,37,False
3eaf85ddc251fbcc2376529a11a2af74,4.59096447172619,57,False
87174434642ddc550184c11286f246f3,3.541713169642857,46,False
02299f48e9a8cfca527369871fb114f4,3.241303943452381,44,False
fe7488605f08a87b9d61d16954b82ea9,3.7802269345238093,40,False
511997ce647bb1a55dac6ac09b6c5716,3.675,39,False
28db9f6194988e508d4b9fb4f429a5f1,3.4631510416666664,37,False
6fc56401e2e27c6fa7ee0b2d605b56a5,3.592578125,41,False
9945da9a4beaa7f68a9849a4873837e4,3.7743117559523807,46,False
e50abc9dabf75424f0b45a393eebaf4e,4.28354724702381,49,False
1a686e5ec5a14fa6c9b85c32a2664fd0,3.90078125,39,False
911129d31bb01444c6bbc9e1efba848b,3.884281994047619,46,False
a57d8f1aef7b74d097df68f9bd06e322,3.4479724702380956,48,False
70c1b7dd2ae902940131a651f9630ca9,2.6213541666666664,24,False
586b2c86781dc1c5ab1fe5966c1a50b2,4.1763671875,48,False
f9e0d9fd1e0afb9b08919b32b3f68cea,2.8963727678571427,42,False
3352e95a2ec0ee9a293cc870cd32a00e,4.782421875,47,False
3bf7bb78d00f8e715c26468723c13059,3.244146050347222,54,False
cb38c8cbdd1b60a72604d6f5e0c3b02d,3.603776041666667,44,False
b629338c705c6337b9849eb74996b9e0,4.145442708333333,39,False
7a45173aa29f06e9c826a8a598c87917,3.9954427083333335,38,False
4e92bfc92c7a78196e05d2b79dd5a236,2.1263020833333335,23,False
31e4273d0f0868bc93fc4ed15adb8ae8,3.40078125,42,False
6926826db224cd670b3f3d016eabd6d2,2.818098958333333,33,False
f216d91d20aa7bd83dc9eac709439992,3.0816127232142856,56,False
8cf13e88ced413b3744d70209e1251d4,3.028190104166667,33,False
707f318f283b1c67d388076c8f72fe1d,0,0,False
566333a2bb31d83a5bcf9066d3d9c820,2.7416015625,32,False
3b1225c5fe50ecfcb7a74e9acf957837,2.7235677083333334,31,False
87e3f5906af991b464f40c260d3a3f56,3.692740885416667,50,False
ce0b035182bc42f7444e47d1ea0239ef,4.509765625,46,False
a6723a5d3c748fcc65b8aecfda56ec1d,2.8831380208333335,37,False
76b8ea731d293b61c26e00ca8282d502,3.184928385416667,42,False
7a8b09f616dd7b9d7f0916208571cc4d,4.258816964285714,43,False
3ae8aac64c0222dcec94acc25c14807e,3.8505208333333334,23,False
0435f0713156ca8dd306cd761b176f79,3.5758626302083334,51,False
0318fac201f2310da568eb2ead2bc71a,3.5181361607142856,43,False
c8e3c516715628595ca0a1d364726aae,2.9294270833333336,39,False
5986cbd9b0a5d1fea5c476b1635f66df,3.7079706101190477,58,False
88eda369a889a30474e729c047a28e7b,4.30390625,42,False
8d578d8dbc3e181d020ed7122bbc6f2e,4.025837053571428,41,False
926c3d3e12e14c881d0cb80ec5ab8d63,4.127018229166667,46,False
4d2e20cca9f15707fa411b93856bc8ff,3.7181302421536797,70,False
aec1f77e0621a06f8b96d2b22f1f00d9,2.993398127480159,72,False
53cdd22a2b158a9851b85da7bd114775,3.188160342261905,66,False
4def02655451351f60c99998c974ec4f,4.187465897817461,69,False
846faa2d38ada14ad7667787e200d0b1,3.8399522569444446,62,False
