name,avg,marks,exam,fin_avg,absent,num_5,num_4,num_3,num_2
f918936b21f6e73fa3fa717fcb91dd83,4.774652777777778,25,False,4.25,2,12,12,1,0
89ba7d54f1c54ec30e3f1d72c09d7f2c,4.0181818181818185,26,False,3.75,2,7,12,7,0
b49fe8c02c04c589ceaf7fe405b129b5,4.141071428571428,26,False,4.0,3,8,12,6,0
ca6e69b062ff81a221d5616bd6153bf9,4.057291666666667,16,False,3.25,7,4,4,8,0
ecdc90303da2bb3869905378aaec0494,3.984375,22,False,3.25,3,5,6,9,2
303ba31b711c1cc44ee4d7163e5735af,4.228125,20,False,3.75,12,6,8,6,0
cc374b1cd45d1de981d34ffc7f177cbd,4.90625,30,False,5.0,7,23,4,3,0
36122047f1eca5195038e8f92fe6603b,4.225595238095238,26,False,4.0,4,12,9,5,0
06cdbf039036af3518ae5c662be90ba2,4.015625,19,False,3.25,9,4,7,7,1
9333ce6604fb0d3f282053af87702fff,3.125,8,False,3.0,19,0,1,7,0
b48f1f62d9dff634ad820233c82d9dfe,4.795238095238095,29,False,4.25,7,14,10,5,0
d8105036f67526f12efa591aa239cf88,4.902777777777778,23,False,5.0,7,15,8,0,0
73bde23bd6600bcac410398cd040b392,4.126041666666667,17,False,4.0,13,8,4,4,1
da8f55753c50b7ce5864472b28282366,4.757638888888889,26,False,4.25,2,12,11,3,0
518a45cc991260794b3911773b5d6e2a,3.934375,19,False,3.75,10,3,8,8,0
87b932ecb87d914ad451c5dfb8b9011f,4.235416666666667,21,False,4.25,5,8,9,3,1
204ff99a59ee8c67e1764665b1463ac3,4.8601190476190474,26,False,5.0,8,19,5,2,0
4026e9c7b6ef3d886517ab42c9b91c32,4.1398809523809526,19,False,4.0,10,7,7,3,2
eaeafcc9981650b5cc0588e0748fc384,4.809375,24,False,4.25,5,13,7,4,0
94496e3292a61b803f10da463f94214a,4.605803571428572,22,False,4.0,0,7,7,8,0
33bfc6c1eeb0ef1a42e45dc81554f867,4.196875,22,False,4.25,1,8,13,1,0
479dbd4aaaba2cfe13d945818b6d0c7f,4.166666666666667,24,False,4.25,8,10,12,2,0
c23c6f3afb47830b08149d42d869a330,4.494791666666667,16,False,3.75,10,5,3,4,4
3b3c8a199a894db6a0c6154d0344f67a,4.645833333333334,17,False,4.25,9,7,5,5,0
42e5721032d609f656bb9119d564e3f0,3.7857142857142856,8,False,3.25,4,0,5,3,0
abccda2ef17a56d2e9c38f377c299ddc,4.013541666666667,27,False,4.0,2,5,16,4,2
4fb03b262b48cacde790a99a81a91469,3.125,7,False,3.0,12,0,2,4,1
21fa78d4afc2a4b1c808265abb3074f3,3.9910714285714284,22,False,3.25,17,4,10,7,1
21d69a152c703dcd1abe7e8b277f7d22,3.1,9,False,3.0,18,0,3,4,2
6792909bbdd98ce074d2104764e53eb8,3.177083333333333,18,False,3.0,19,2,1,11,4
0782771c4a35face6f3a359f46389fec,4.15654761904762,22,False,4.0,12,8,9,5,0
f0c55d7d8947e517cb67511dfcffeaf0,4.4904761904761905,23,False,4.25,12,13,6,4,0
78e5a8095b243ce7476b8799bb2f98d0,4.597321428571428,24,False,4.75,11,15,6,3,0
2ae6be7766e92f41ceb5306fa04028ad,2.8,22,False,2.75,9,0,3,9,10
ca8b5397a015e0f01e70bfb95744b7b2,3.3125,14,False,3.0,18,2,3,6,3
00ef8c8eb1b89ef6048a15dad6d2f605,2.69375,23,False,3.0,6,0,4,8,11
89d15f0c52218b58a4a6e1ee5550f5a4,2.9916666666666667,17,False,3.0,9,0,4,9,4
d5a67af060cf092edd6f3e5e082498bd,3.9,13,False,3.75,14,3,6,4,0
68f7f13af8b3464c2ab4aaa16adce85a,3.4916666666666663,16,False,3.25,18,2,6,6,2
153b1a732110be8d75e6d439e25569d6,3.473809523809524,22,False,3.0,9,3,6,11,2
302854f15bb1df8c9656851e22c8a92a,3.53125,22,False,3.75,6,2,10,8,2
f41e018147609a256bf877dde415873b,2.9848214285714283,20,False,3.0,11,2,3,11,4
aee43503fa43bc98f068c8ebe39afbb1,3.916666666666667,19,False,4.0,7,5,8,6,0
bdda2f968776f578c2ae270216027e82,3.91875,20,False,4.0,12,5,8,7,0
73ac61fd95f22f0df4a6fed5b2cf2f72,2.930357142857143,19,False,3.0,14,0,4,8,7
0037c702b24c2db817084a47cf5dd959,0,0,False,0,0,0,0,0,0
e6a14b8dbf6d63684a0a17ebe3577429,2.9157196969696972,30,False,3.0,10,0,8,14,8
d6edc0ff186a270e8baa869e539b51da,3.7880208333333334,29,False,3.875,9,1,16,11,1
b8bed71c966620285a8d7788502eea15,3.3134469696969697,25,False,3.375,17,3,8,9,5
58e37aec4855934efb6bd8d536c9c0cb,3.1662878787878785,28,False,3.25,11,0,8,18,2
870c67de411de329ad0e5e6c41c96c70,2.5541666666666667,21,False,2.625,15,0,0,11,10
4f18d71321d74c805f4e78d1d1124824,3.423484848484849,27,False,3.25,10,2,10,12,3
ddca75d930a65128bb0dd61c91567069,2.6875,9,False,3.0,42,0,0,7,2
0d02080495fbbfaccaf40a7ad91546ab,2.88125,23,False,3.0,14,0,6,10,7
249d793529071a478fa209b7573cc489,4.195833333333333,19,False,4.0,22,6,11,2,0
6889bfcb7048f29556f8c3e7e1c5d08b,4.286607142857143,23,False,4.25,12,9,13,1,0
96e787cbe64bf62fd5f7733baf652e7b,3.708333333333333,28,False,3.75,0,7,8,10,3
fae6a1924e8bc29e2b2fe8c81ab5b67a,3.584821428571429,29,False,3.25,5,1,16,9,3
9e1e2c480b1f917aac6e5023778b584c,3.225,24,False,3.25,10,0,7,16,1
2066c2a374d3e3ef02a94b9db224f47f,2.9983766233766236,34,False,3.0,0,0,8,21,5
9100bfb39dc60c32bda0c5c5ab0ef26c,2.59375,17,False,2.75,26,0,2,8,7
3dae8afa7820e606274f3384e6e59671,2.6625,15,False,3.0,25,0,0,10,5
f21af954c8b06405ad739ef8fbe85647,2.5083333333333333,19,False,2.75,22,0,2,6,11
cbc3e6c02b3d212ecf0b96afdcc3949d,3.291666666666667,33,False,3.25,2,1,10,16,6
05e29e5bdee1c1002e1f8820ffed1a62,2.924404761904762,22,False,2.75,17,0,7,8,7
ded3c80ba89517065039b6dbe4076c8f,3.7313988095238093,35,False,4.0,1,4,21,9,1
af0541c86db3b8833f68b03f87939088,4.681490384615385,26,False,4.75,10,13,11,2,0
fae144a17df324ec77c84d8b3b296203,3.0630952380952383,17,False,3.0,19,0,2,13,2
81f847584f70e8d935183c3bcc8f614e,2.7666666666666666,8,False,2.5,21,0,2,3,3
b7ac752522eedd941241658b959058de,3.025,9,False,3.0,22,0,2,5,2
a414774e68b9b00fb850dfeb97f7700c,0,0,False,0,0,0,0,0,0
7dca6bf9e08413f528aa8e3bd7145437,0,0,False,0,0,0,0,0,0
726c7ed689895949a334ea43eb575588,2.8,5,False,3.0,3,0,0,4,1
f9978552790897e973818371156a7a0a,3.03125,16,False,3.0,27,0,2,14,0
8eeb9e9c3d584cf9ab06f9b3409009d4,3.525,29,False,4.0,18,7,16,6,0
62a389ff40b5f07adf29162ca36b37ec,2.953125,27,False,3.0,9,2,2,17,6
b15b686ccba07dad6e66f8af53af447a,2.4345238095238093,28,False,3.0,16,2,2,17,7
a60704352b1493e9e4561dc581a415e1,3.90625,19,False,4.0,27,1,16,2,0
71a5675c4e59902a5c195decbc365644,4.882828282828283,42,False,5.0,3,35,6,1,0
578342bbe80a1edf3af389afaef97955,4.804166666666667,36,False,5.0,12,25,9,2,0
831afe768050cab9849a8798e9e9eab0,3.94375,35,False,4.0,5,6,16,12,1
9067f0500e32f5a90996699f12376ac7,4.247544642857143,34,False,4.0,8,16,17,1,0
d1aae74ed5479cdaf584814e23e6a33f,3.763888888888889,25,False,3.0,22,3,7,12,3
36e2db6862ebb4fd769f0ad00a8e55e3,4.975198412698413,31,False,5.0,21,29,2,0,0
407e2e22ba3df5e798aaa3371655c8d2,2.8913690476190474,23,False,3.0,20,1,3,15,4
9a19a4829e3c96483991d38ca5f70c49,3.4618055555555554,35,False,3.0,6,3,13,13,6
e9e2bf0833cc7ab6037e0ce4fc12bbf9,4.65922619047619,31,False,5.0,15,26,5,0,0
a94c3e090a7ba42ee97609bcbe445bf4,3.8483382936507935,33,False,4.0,16,11,17,4,1
4f1f808b9e15dc7d044ae977a64ab2d3,3.427083333333333,29,False,3.75,19,5,12,9,3
fabc945b89840eda8e6b026e5ee4fdfa,3.921875,42,False,4.0,10,6,23,12,1
f04f26186f53cd2ebd7c677d15836297,3.013516865079365,32,False,3.0,8,2,5,19,6
bf8c29ef32ab5bc890003be509455416,3.780952380952381,27,False,4.0,12,3,15,9,0
7917529895ad624c8362875f547bcf02,3.244047619047619,17,False,3.0,36,1,4,10,2
f307e1ae7b394bba8df231f4128fbdd8,3.984375,33,False,4.0,7,11,15,7,0
3c4f13e9b56f19379641a2f9f8902131,4.646875,25,False,4.75,31,12,10,3,0
3dfb0495cf63f6aa25fc5876dc978d3e,2.8779761904761907,30,False,3.0,17,1,6,14,9
a82182397f71c0e607269d4fa9b2041e,4.40239898989899,40,False,5.0,9,31,8,1,0
6190774db670cc0545602a739cc3c0f5,3.770684523809524,30,False,3.75,19,4,8,18,0
a2d9c82c516e88729a0cd1d0fcf4d130,4.5703125,32,False,4.0,14,12,15,5,0
d1d56f09927416b41b53613ee058ea89,4.004166666666666,33,False,4.0,16,6,21,4,2
1d5c9220fd04ee6f58668389fe6d4072,2.7265625,30,False,3.0,12,0,5,18,7
92dad094bb3f24a16036f54e868d492c,2.9785714285714286,29,False,3.0,6,0,0,27,2
0023f75ba5f954a7c66169d17a06ea3a,3.236607142857143,29,False,3.25,2,0,8,21,0
a3af6c76f41db18e337d6799429562ee,3.180357142857143,25,False,3.125,13,0,7,18,0
6f22760d08b168eb07735313521567db,3.456547619047619,29,False,3.125,5,1,13,14,1
6b616d408f099f54e03a0fd2973178af,2.984375,25,False,3.0,13,0,1,21,3
49d7656fd3576c0ed4b7cf4db3886e59,3.479166666666667,22,False,3.0,19,2,5,14,1
8419c38890ec79eee8ac99dd1feab973,3.3342013888888893,29,False,3.541666666666667,0,3,11,15,0
82d0336359980e1b1c8e781ec8f06ac9,3.046875,17,False,3.1875,24,0,5,11,1
d9c0a5f30027a24d60c6dffdca3795db,4.308293269230768,41,False,4.354166666666666,7,21,12,8,0
2ad7fdf6ea2f48de5210a5ca5a2faa65,3.1875,21,False,3.125,4,1,4,16,0
a27d22c63cfeb3ef0dd481c15f474c43,4.077083333333333,28,False,4.125,12,12,10,6,0
8389fb252bd9a94c8ee0be746879b4eb,3.479166666666667,25,False,3.25,9,3,8,13,1
734918ebfa0b035f39459e24c610d21c,3.8,13,False,3.875,24,2,4,7,0
c23d6434b504b719a21f0dfdf95e1bc1,3.8529761904761903,28,False,3.9375,2,4,13,11,0
a26ed5349f39bc8726f832b058060923,3.9642857142857144,32,False,3.8125,2,7,17,8,0
00f9e4e5fb13e9285b144c149d9b5e49,3.0541666666666667,24,False,3.125,9,1,6,15,2
20551f05e7448317544ffb6c89f7e0f2,3.8134920634920637,32,False,3.875,6,4,17,11,0
de3c9ca5d162c379a4af4a58d4d0ea09,4.199404761904762,29,False,4.0,8,11,9,9,0
a5ed0444d9af7977d13348e1a7e94010,3.3964285714285714,25,False,3.25,6,2,7,16,0
c9f30b6afd5dea2e89461287d5df5365,3.8062499999999995,34,False,4.0,3,11,15,8,0
b89b03d377866dde184f2f15fbeaae1f,2.9682539682539684,32,False,3.0,5,0,1,26,5
d413b25e74e8f579448121a50e6ef7f0,3.4614583333333333,29,False,3.25,3,2,8,17,2
c6908e74a1b55536a71e696682d73de6,0,0,False,0,0,0,0,0,0
363a4bb41788d627f70b8fe862ef4053,0,0,False,0,0,0,0,0,0
889822d1f6c197da75ff4ee5dabea0d5,2.7604166666666665,22,False,3.0,4,0,3,11,8
751ee6c81082fab84330c4b335c7ae74,3.5583333333333336,27,False,3.75,15,3,12,10,2
997f575b99d815afef302c26f9909b89,4.860416666666667,28,False,5.0,12,25,3,0,0
0da80f1770787b170d0f1b5a39551adb,3.1875,13,False,3.0,20,0,3,8,2
409fb230033a0ee15c65684c42e37385,3.549107142857143,20,False,3.75,15,3,9,5,3
459c189f9b5ee975a21d78faf7329073,3.404166666666667,27,False,3.75,3,6,11,6,4
c62fc1f5143f905c86cce8b0ddfc1732,3.5142857142857142,21,False,3.75,6,3,10,6,2
7bf07718625307fcffabcae2c80d5c87,2.9375,19,False,2.875,12,1,2,11,5
d397e656df932032df3e04efd6dd7db5,3.208333333333333,27,False,3.0,2,1,9,10,7
a029ff874f16acf9c6e7996e3f50a0ca,2.758035714285714,22,False,3.0,3,0,3,12,7
5404ea0d679f249a53a01b7776208d14,3.1714285714285713,22,False,3.125,6,1,8,8,5
a28aa05cc21bc3ad59a488064f6a14cf,2.8208333333333333,21,False,3.125,5,1,3,10,7
96a1aad1a505e0786f404180ac5d3dd6,3.55,26,False,3.875,3,5,7,13,1
7d097e62f8320df4bfc0702ba2ad576b,2.7955357142857142,22,False,3.0,9,1,2,12,7
ff1cdf0ebdea5cde0bc1c9c30f1b03d4,4.31875,17,False,4.25,18,5,8,4,0
a3efda984d8f59980d46cdd99a759fe9,2.885416666666667,19,False,3.0,10,2,1,8,8
6f287d56bb69e151bf5a302f359990d4,3.8993055555555554,23,False,3.875,3,6,10,5,2
8430f9cb03a649bf8f668e5575d8464c,3.6135912698412698,26,False,4.0,5,1,18,5,2
1bd6dde986af8f7f23da770ac98ac968,3.4124999999999996,23,False,3.125,0,3,7,9,4
76cf94b014d6a982cd78570ae11113cc,3.408333333333333,23,False,3.875,10,2,10,9,2
43140ae13199187502980ae113dbf2a1,3.075,23,False,3.0,13,1,3,14,5
f001f382bf1b54a96a08119dbaa5feb4,0,0,False,0,0,0,0,0,0
a417549b5976e826db8b6994ec1623e9,2.4194444444444443,20,False,2.875,15,0,1,8,11
dae62999eb3c0eefa338a89b6f695bfe,3.7135416666666665,26,False,3.75,10,3,15,7,1
7cc6bd3bf18cf0c2e1599c8f3b1eb938,3.3395833333333336,26,False,3.25,8,1,11,11,3
4694e7e21b0efc6b92f66f1b9226660d,4.023611111111111,25,False,3.75,13,6,13,6,0
85b5aeea6471a6cb070ef93d050ffa54,3.125,18,False,3.0,19,0,6,8,4
3184136da8792cafc26a33e90f8f1fd8,4.083333333333334,19,False,4.0,16,6,8,5,0
9fec7c299421bce20fcc63258c333016,2.686309523809524,21,False,3.0,12,0,3,11,7
29bd451ef214d7d762bcee8153dde513,2.99375,23,False,3.25,9,0,7,10,6
037baad829ece85325a148976f8e10b7,4.0875,26,False,4.0,7,7,15,4,0
4c32546a308ec8baff66256890f68707,3.7142857142857144,25,False,4.0,7,4,14,7,0
f4ae3bebf1e898bd081d43efe621b79d,3.948412698412698,25,False,4.0,7,4,16,4,1
d9add04b1a2e120ca6404de2641f8cc7,3.982142857142857,27,False,4.0,5,4,19,4,0
f00afb520377b23d79542c1635d69f69,4.764136904761905,28,False,5.0,5,19,8,1,0
ab653192306d01da31020aa2294ae82b,3.6348214285714286,21,False,3.125,13,3,5,10,3
b1c989240363751c41e5c759fd45ae25,2.9583333333333335,13,False,3.0,26,1,2,6,4
71ac53b9ad70eaaf321b7f3201a96ac0,3.461607142857143,24,False,3.75,10,1,14,5,4
1bb897236999513f5e9b4e9fea24d7ca,3.0375,17,False,3.0,24,0,5,8,4
a7ae232e8acc7c20a4adac0dad8cd666,2.7015873015873018,25,False,2.875,11,0,0,12,13
60114c863639f4a01bfeaec256df6cd5,4.720833333333333,26,False,5.0,6,14,11,1,0
86299d0f06f1e5f0c8cea045ee033208,2.91875,25,False,3.0,7,0,5,13,7
