name,avg,marks,exam
0a235d8b0276dc44e6373fd367d57d95,3.1098958333333333,29,False
f219d7a96d1e12054c7139b2157d4bfa,3.9536458333333333,24,False
191534ea028ae87ad9f694b5f2b59bcc,4.748511904761905,29,False
17e3498853b3da24ca32666d1c03797d,4.940104166666666,34,False
88d24014b4b2324e1ea3127a01da012c,3.934375,31,False
3aa8c350384591d9eb72e8a23df4b3cc,4.959375,34,False
336e681e2a898e7c10985ee8cbfe023c,4.919270833333334,31,False
417520daff7ee312b22f97736130f8d4,4.804092261904762,35,False
bb289eeedd72a49456ef71cf76e90938,4.595089285714286,31,False
c92477cee4d3d12e8697328034864ab6,2.3833333333333333,17,False
dc85b04ca92079fb65ce4811b1483331,4.943229166666667,30,False
3491d33e08cbb6a4d17319ea3e3769fb,4.0390625,24,False
b61d6d99e069a104a2c680c63b221948,3.872879464285714,31,False
d7053ec2002bb9b351271d4dba640f0d,4.953125,27,False
c20ee45b36e0ded5d27522036853ba82,3.257682291666667,29,False
4923b1e8974b4dbc0c89a2860f5ea086,3.874348958333333,25,False
79d177e0d867d97518f955f7ff981e79,4.703125,24,False
a51a72bea5784c5ccdbb2c516ec1418d,3.93515625,25,False
e7286e0cfa44a013f94d4e777eed5011,4.9109375,31,False
8c978764d7dcaa1ecf9eb021b92c5cc9,4.088802083333333,28,False
1d6aaa7eb1fa2b36e2cff9403741cafe,4.18671875,26,False
2dba7a6f44a1c636edb19de2312ec162,4.94921875,30,False
41a0f291897b2d7c1383e9a4730d8039,3.76875,26,False
0d635fbf809687a6c99ec26500d71a71,4.9296875,29,False
8102b700e797d5049f961c169460cf87,4.03203125,26,False
58838106840b3166c43b039085d853eb,0,0,False
2d3103e6fc1ee25303c1b280092d1e0a,0,0,False
49c2b8d3e417f92ede03378eeb3849cd,0,0,False
3f981150c690273204753201c60d02ad,3.3270833333333334,24,False
793e0ceb5f12212272a56946e0c00b0a,4.404017857142858,36,False
0633a27c3671a09fed45c32b874ea2ee,2.7960069444444446,35,False
f0953348ee3172db8edfceca4ab78f0c,2.7058982683982684,34,False
cb01e146689b17d49a309ede9f19683f,3.4297348484848484,41,False
1b8774f2e503e7b9d9f2fca418a681bb,4.101445256132756,39,False
7316f1565a6b03b6249fa03a97d66732,2.462053571428571,28,False
d8818e1409805c01574567f6c7639437,3.7800480769230766,42,False
22d916956b55cd3a7fda5fbe593043fa,3.3167162698412698,34,False
85583b123effed2aa5ea00aea8342872,2.3892857142857142,35,4
57a027335338129d8abea1b5ed2d2c53,4.801294191919192,46,False
3487b0e8cddd953b26ac406c5e4e8d66,2.996279761904762,33,False
af4100257d61737763520041338fa238,3.8828125,17,False
311afe626c8ecec2d567b51bae56423a,3.9288194444444446,36,False
db4fd653aa3196662634af3aa8404170,2.9553819444444445,31,False
c0b954976a9de916f18c8c3c2818fb5e,4.770182291666667,46,False
7f7a2e4cb817ac9c15990425dd29bf22,4.284375,37,False
44613035defb3649ce228e273b5b3a6b,3.374131944444444,37,False
