name,avg,marks,exam,fin_avg,absent,num_5,num_4,num_3,num_2
f918936b21f6e73fa3fa717fcb91dd83,4.258333333333333,14,False,4.0,1,3,11,0,0
89ba7d54f1c54ec30e3f1d72c09d7f2c,4.083333333333333,14,False,4.0,2,1,11,2,0
b49fe8c02c04c589ceaf7fe405b129b5,4.258333333333333,14,False,4.0,5,3,11,0,0
ca6e69b062ff81a221d5616bd6153bf9,3.3083333333333336,16,False,3.0,7,0,5,11,0
ecdc90303da2bb3869905378aaec0494,3.541666666666667,13,False,3.0,2,0,6,7,0
303ba31b711c1cc44ee4d7163e5735af,3.95,11,False,4.0,21,0,10,1,0
cc374b1cd45d1de981d34ffc7f177cbd,5.0,17,False,5.0,7,17,0,0,0
36122047f1eca5195038e8f92fe6603b,5.0,16,False,5.0,7,16,0,0,0
06cdbf039036af3518ae5c662be90ba2,3.783333333333333,13,False,3.75,7,0,8,5,0
9333ce6604fb0d3f282053af87702fff,3.0,6,False,3.0,22,0,0,6,0
b48f1f62d9dff634ad820233c82d9dfe,4.66875,17,False,5.0,5,13,4,0,0
d8105036f67526f12efa591aa239cf88,4.875,17,False,5.0,3,14,3,0,0
73bde23bd6600bcac410398cd040b392,4.354166666666667,13,False,4.0,9,4,8,1,0
da8f55753c50b7ce5864472b28282366,4.635416666666666,13,False,4.25,5,5,8,0,0
518a45cc991260794b3911773b5d6e2a,4.0,13,False,4.0,5,0,13,0,0
87b932ecb87d914ad451c5dfb8b9011f,3.9458333333333333,14,False,4.0,3,1,11,1,1
204ff99a59ee8c67e1764665b1463ac3,4.9,16,False,5.0,10,14,2,0,0
4026e9c7b6ef3d886517ab42c9b91c32,3.854166666666667,14,False,3.25,8,1,8,5,0
eaeafcc9981650b5cc0588e0748fc384,4.3125,14,False,4.25,5,3,9,2,0
94496e3292a61b803f10da463f94214a,4.375,12,False,4.0,4,3,9,0,0
33bfc6c1eeb0ef1a42e45dc81554f867,4.03125,14,False,4.0,0,1,13,0,0
479dbd4aaaba2cfe13d945818b6d0c7f,4.291666666666666,9,False,4.0,7,2,7,0,0
c23c6f3afb47830b08149d42d869a330,3.614583333333333,13,False,3.25,13,0,5,6,2
3b3c8a199a894db6a0c6154d0344f67a,3.6875,17,False,4.0,9,1,12,2,2
42e5721032d609f656bb9119d564e3f0,2.3,6,False,3.25,5,0,1,1,4
abccda2ef17a56d2e9c38f377c299ddc,3.8875,15,False,4.0,3,3,10,2,0
4fb03b262b48cacde790a99a81a91469,3.0,6,False,3.0,12,0,1,4,1
21fa78d4afc2a4b1c808265abb3074f3,3.6726190476190474,16,False,4.0,16,2,10,1,3
21d69a152c703dcd1abe7e8b277f7d22,3.25,3,False,3.5,23,0,1,2,0
6792909bbdd98ce074d2104764e53eb8,4.535416666666666,16,False,3.75,22,6,6,2,2
0782771c4a35face6f3a359f46389fec,4.8625,15,False,4.75,8,12,2,1,0
