name,avg,marks,exam
a4caad5d8c5a6f893d8c3d6a4c6ed3dc,4.822172619047619,50,False
9824f6017d06963fa092e108694ced19,3.7036830357142856,47,False
b2f33509997422933c2c99348385f68d,2.720703125,26,False
6b738f33e159910bb1b2240a6152851c,4.162946428571429,50,False
ec1ad45f1c12d39dc29921b064c098db,3.296875,29,False
7ce2e0ac8b2ede881c65d8b60aa55b7d,3.951934523809524,45,False
b437e70c64c6ef0c35d310762c69028f,3.940625,36,False
9ee36592f891f1ec5a956633ac5e4491,4.0626364087301585,48,False
ee2e9a7173cee82d38de94b4478f219e,4.7890625,53,False
762191854aff3030d0746c537fa25ce5,4.352864583333333,26,False
515dea602dfe374dbe2098b4cff44a97,3.9596261160714286,48,False
918f89c25787dda8138e5ec29f461b12,4.491964285714285,43,False
6a401fc73d281f123cd5b66367af18ef,2.7229166666666664,35,False
b4411d1af1c3646a7783408ad68816f3,2.615885416666667,33,False
0788400ed6bdd96448005cfe58a3541a,4.064732142857143,48,False
bf7ed584a44e1ab60faabda489e35f9d,4.130431547619048,50,False
869a5231e726fd75c03177ca99aec910,4.226128472222222,46,False
f19c6817c86df4ecea95274b94d178da,4.822005208333334,47,False
96c85f7d9e6829fb763532b5971d3d92,4.1703125,23,False
11f960f29213688834620ca605438aee,4.034802827380952,47,False
a24dffebbc21190905f8491aee6f552e,3.705859375,39,False
49a29f23e149a9ba3d966dd93649a344,3.2767578125,40,False
5b3d65340ba45c3491ac723a4de7b3ce,4.535667782738095,53,False
5b7bf1c05d862640cea3707c991b9314,3.8950706845238097,49,False
13a6235bc4077ae47b12f1e8f7b44c02,2.9359933035714283,41,False
f92c07e1358249a9f0ace27883376359,4.315587797619047,38,False
29c0a7f6272fd5644d5f490192b9f751,3.0166666666666666,8,False
e60e217121faa7b0a98354533bbf7c41,3.7901785714285716,47,False
965f375780dd499b942e9be873b34ca9,4.473270089285714,39,False
30ef5219651ad5e8c2782febcf5bec4c,3.2421875,19,False
31ea9ba00710bc7c87bebaf6c24aeb8c,4.096540178571429,46,False
bde8d16fd7dd6f85b50e83d6f2fcb7dc,3.61015625,41,False
0446d3a2b4e16f8dbc6f3336482d35d3,2.9822265625,44,False
6f0b35932ea749bca7e56476af9ceb8b,4.106076388888889,45,False
0903a50dfef75535d0c840bae0917eb6,2.84375,36,False
4a515f3c03eb6b4b7b18e7bb9fd3d5f1,4.745238517992425,61,False
93b768b88ac6ff97ecaa37137a377353,3.364583333333333,33,False
f652778c5be25740e483f1c0e9a123db,4.166462053571429,38,False
f1ba7f3eec2857bf161d07f9439be6f4,3.8275669642857144,38,False
0d34faa0c541676358d0d91862cfb06e,4.090517902236653,66,False
b107353826a863090cd086d418bbf9fb,3.352678571428571,32,False
3eaf85ddc251fbcc2376529a11a2af74,4.463392857142857,45,False
87174434642ddc550184c11286f246f3,3.5309895833333336,42,False
02299f48e9a8cfca527369871fb114f4,3.770107886904762,39,False
fe7488605f08a87b9d61d16954b82ea9,3.785026041666667,35,False
511997ce647bb1a55dac6ac09b6c5716,2.60625,32,False
28db9f6194988e508d4b9fb4f429a5f1,3.5154622395833335,39,False
6fc56401e2e27c6fa7ee0b2d605b56a5,3.707638888888889,47,False
9945da9a4beaa7f68a9849a4873837e4,4.220455109126984,58,False
e50abc9dabf75424f0b45a393eebaf4e,4.67216307997558,83,False
1a686e5ec5a14fa6c9b85c32a2664fd0,4.523772321428572,54,False
911129d31bb01444c6bbc9e1efba848b,4.322688802083333,49,False
a57d8f1aef7b74d097df68f9bd06e322,2.6918619791666667,35,False
70c1b7dd2ae902940131a651f9630ca9,2.525,20,False
586b2c86781dc1c5ab1fe5966c1a50b2,4.225209263392857,35,False
f9e0d9fd1e0afb9b08919b32b3f68cea,2.9709635416666664,43,False
3352e95a2ec0ee9a293cc870cd32a00e,4.723270089285714,37,False
3bf7bb78d00f8e715c26468723c13059,3.0156622023809523,45,False
cb38c8cbdd1b60a72604d6f5e0c3b02d,2.924321056547619,39,False
