name,avg,marks,exam
a4caad5d8c5a6f893d8c3d6a4c6ed3dc,4.308333333333334,20,False
9824f6017d06963fa092e108694ced19,3.6,18,False
b2f33509997422933c2c99348385f68d,2.578125,13,False
6b738f33e159910bb1b2240a6152851c,3.729166666666667,19,False
7ce2e0ac8b2ede881c65d8b60aa55b7d,3.408333333333333,14,False
b437e70c64c6ef0c35d310762c69028f,3.005208333333333,18,False
9ee36592f891f1ec5a956633ac5e4491,3.875,16,False
ee2e9a7173cee82d38de94b4478f219e,4.366071428571429,25,False
762191854aff3030d0746c537fa25ce5,3.1875,14,False
515dea602dfe374dbe2098b4cff44a97,3.9166666666666665,15,False
918f89c25787dda8138e5ec29f461b12,4.154166666666667,17,False
6a401fc73d281f123cd5b66367af18ef,2.4517857142857142,18,False
b4411d1af1c3646a7783408ad68816f3,2.5083333333333337,18,False
0788400ed6bdd96448005cfe58a3541a,4.324107142857143,23,False
bf7ed584a44e1ab60faabda489e35f9d,3.4791666666666665,22,False
869a5231e726fd75c03177ca99aec910,3.7979166666666666,17,False
f19c6817c86df4ecea95274b94d178da,4.482638888888889,22,False
96c85f7d9e6829fb763532b5971d3d92,2.71875,13,False
11f960f29213688834620ca605438aee,3.525,22,False
a24dffebbc21190905f8491aee6f552e,3.9375,20,False
49a29f23e149a9ba3d966dd93649a344,2.770833333333333,17,False
5b3d65340ba45c3491ac723a4de7b3ce,3.9330357142857144,15,False
5b7bf1c05d862640cea3707c991b9314,2.958333333333333,16,False
13a6235bc4077ae47b12f1e8f7b44c02,2.9791666666666665,16,False
f92c07e1358249a9f0ace27883376359,3.455059523809524,19,False
e60e217121faa7b0a98354533bbf7c41,3.3857142857142857,12,False
31ea9ba00710bc7c87bebaf6c24aeb8c,3.3,9,False
0446d3a2b4e16f8dbc6f3336482d35d3,2.1875,11,False
6f0b35932ea749bca7e56476af9ceb8b,3.3142857142857145,12,False
0903a50dfef75535d0c840bae0917eb6,2.1666666666666665,13,False
4a515f3c03eb6b4b7b18e7bb9fd3d5f1,3.1666666666666665,11,False
93b768b88ac6ff97ecaa37137a377353,3.0208333333333335,10,False
f652778c5be25740e483f1c0e9a123db,3.625,6,False
f1ba7f3eec2857bf161d07f9439be6f4,2.5375,9,False
0d34faa0c541676358d0d91862cfb06e,2.7,11,False
1cf77de5bbaf57ac5a82cd451f42040c,2.25,9,False
3eaf85ddc251fbcc2376529a11a2af74,3.5833333333333335,13,False
fe7488605f08a87b9d61d16954b82ea9,3.1041666666666665,14,False
511997ce647bb1a55dac6ac09b6c5716,2.066666666666667,8,False
28db9f6194988e508d4b9fb4f429a5f1,2.4732142857142856,15,False
6fc56401e2e27c6fa7ee0b2d605b56a5,2.566666666666667,11,False
e50abc9dabf75424f0b45a393eebaf4e,3.6944444444444446,17,False
1a686e5ec5a14fa6c9b85c32a2664fd0,3.6666666666666665,10,False
911129d31bb01444c6bbc9e1efba848b,3.5,13,False
e60e217121faa7b0a98354533bbf7c41,4.072916666666667,11,False
31ea9ba00710bc7c87bebaf6c24aeb8c,3.791666666666667,14,False
0446d3a2b4e16f8dbc6f3336482d35d3,2.083333333333333,9,False
6f0b35932ea749bca7e56476af9ceb8b,4.270833333333334,13,False
0903a50dfef75535d0c840bae0917eb6,3.104166666666667,8,False
4a515f3c03eb6b4b7b18e7bb9fd3d5f1,4.2,13,False
93b768b88ac6ff97ecaa37137a377353,4.239583333333333,12,False
