name,avg,marks,exam
0a235d8b0276dc44e6373fd367d57d95,3.974107142857143,20,False
f219d7a96d1e12054c7139b2157d4bfa,4.551785714285714,22,False
17e3498853b3da24ca32666d1c03797d,4.34047619047619,30,False
bb289eeedd72a49456ef71cf76e90938,4.117857142857143,28,4
c92477cee4d3d12e8697328034864ab6,2.9970238095238093,12,False
dc85b04ca92079fb65ce4811b1483331,4.276785714285714,23,False
3491d33e08cbb6a4d17319ea3e3769fb,4.261160714285714,26,False
d7053ec2002bb9b351271d4dba640f0d,4.461580086580087,27,False
c20ee45b36e0ded5d27522036853ba82,3.157440476190476,26,3
4923b1e8974b4dbc0c89a2860f5ea086,3.619047619047619,20,3
a51a72bea5784c5ccdbb2c516ec1418d,4.245129870129871,33,5
e7286e0cfa44a013f94d4e777eed5011,4.3913690476190474,24,False
1d6aaa7eb1fa2b36e2cff9403741cafe,4.532738095238095,24,False
0d635fbf809687a6c99ec26500d71a71,4.415178571428571,22,False
8102b700e797d5049f961c169460cf87,3.9092261904761907,25,4
58838106840b3166c43b039085d853eb,0,0,False
2d3103e6fc1ee25303c1b280092d1e0a,0,0,False
191534ea028ae87ad9f694b5f2b59bcc,4.439732142857142,20,False
88d24014b4b2324e1ea3127a01da012c,3.8257575757575757,26,False
3aa8c350384591d9eb72e8a23df4b3cc,3.9878472222222223,23,False
336e681e2a898e7c10985ee8cbfe023c,4.267045454545455,26,False
417520daff7ee312b22f97736130f8d4,3.922727272727273,24,False
b61d6d99e069a104a2c680c63b221948,4.235795454545455,31,5
79d177e0d867d97518f955f7ff981e79,3.7354166666666666,17,4
8c978764d7dcaa1ecf9eb021b92c5cc9,3.6604166666666664,28,3
2dba7a6f44a1c636edb19de2312ec162,4.6231060606060606,28,False
41a0f291897b2d7c1383e9a4730d8039,4.10515873015873,27,4
49c2b8d3e417f92ede03378eeb3849cd,0,0,False
3f981150c690273204753201c60d02ad,3.678571428571429,20,False
0633a27c3671a09fed45c32b874ea2ee,3.8321428571428573,20,False
f0953348ee3172db8edfceca4ab78f0c,2.896875,20,False
cb01e146689b17d49a309ede9f19683f,3.025,25,False
7316f1565a6b03b6249fa03a97d66732,3.3675595238095237,23,False
d8818e1409805c01574567f6c7639437,3.609375,27,False
85583b123effed2aa5ea00aea8342872,3.544642857142857,23,False
57a027335338129d8abea1b5ed2d2c53,4.536954365079366,29,False
3487b0e8cddd953b26ac406c5e4e8d66,3.3288690476190474,21,False
af4100257d61737763520041338fa238,3.7857142857142856,18,False
f8e0d22a3803404baa0170f304e0cd4a,2.9732142857142856,24,False
801a26f6c48e4e732ac2749aab79bbed,3.6845238095238093,24,False
51a33f432edc85ffdd9a188f4a79e992,3.4925595238095237,25,False
7ccbb3d024dd0e34fb64c8e8871da785,3.6205357142857144,25,False
793e0ceb5f12212272a56946e0c00b0a,4.008333333333333,22,False
1b8774f2e503e7b9d9f2fca418a681bb,4.040178571428571,25,False
22d916956b55cd3a7fda5fbe593043fa,3.8182539682539685,25,False
311afe626c8ecec2d567b51bae56423a,4.177777777777778,25,5
db4fd653aa3196662634af3aa8404170,3.822916666666667,19,False
c0b954976a9de916f18c8c3c2818fb5e,4.541666666666666,27,False
7f7a2e4cb817ac9c15990425dd29bf22,4.183333333333334,20,False
44613035defb3649ce228e273b5b3a6b,4.353125,19,False
826e5f31df0faa6e88527dd8ce4556c0,3.8,27,False
63315c5cab2de3927bf803e365322120,3.6101190476190474,23,False
9bdc7e36a9521b6bb02817eb541d2dfb,0,0,False
682d7f91beeea1ad2c3871358cf79533,4.677083333333333,27,False
0bbcfdbafef8ce87ff0ddb6e007885d2,3.046875,18,False
fbcbc38cfd05dca1e1b3a07e4afbe7ae,2.671875,11,False
90a46fbba8c3506187161e15f5aa374e,3.0625,20,3
47a330cac4edbdd4b2cb22fea6eb41e5,3.854166666666667,18,False
62e499298973e81c021c980072ad3774,2.640625,15,False
5ce33a1c48e5b7a1ef3fcbb5e7d0fed8,3.1348214285714286,20,False
b393610ab3754911634d1f1ae1f0df63,3.3363095238095237,16,False
a4167c4661218c7378df37d10edd15ab,2.6833333333333336,14,False
4c2d2cddb2ed14f385ac80bbaa33a320,4.484375,24,5
9a62bc59ce1415837b85b3c0e4891982,4.425,22,5
1913143aa3efbacfec323e4901a35981,0,0,False
bd02a858b0789ae1e02704b710cee39b,2.3854166666666665,13,False
5a7dcdaf4c7bea505514ffac4718810c,3.5166666666666666,17,False
b300f3aa3c2942af24e77f740bc28f79,2.7333333333333334,15,False
491ba031bec77828d403111e56ba1e92,3.3666666666666667,19,3
57c9d9cc4ec8b2abce21b737ce546c88,3.466666666666667,13,False
e000ca9639537ae3246bc4992c0486fc,3.8708333333333336,18,False
6b0aa47379dc52b99bb2af455617469b,3.166666666666667,15,4
4db5b826f33d3f0302c9ccbc31b30cba,4.641666666666667,17,False
cf4da31a665d4e2abe4add99e7cb6d14,4.283333333333333,19,False
f0cef71fe0d678a7330d389455a84118,4.520833333333334,11,False
ada297a99b72fe0f89b19a06645c418f,4.536458333333334,25,5
afecea1b3bdca59b5ce9ccf3cd1122c2,4.66547619047619,23,False
1913143aa3efbacfec323e4901a35981,2.7270833333333333,19,False
0b81931fa88ebc3c9c0fbd3df51a94fa,3.90625,18,3
82a7542f9060df7723f9100dd11980b8,3.5729166666666665,12,False
e93137fe32c44ca558171614651dcdef,3.6947916666666667,13,False
37462f65150f7f74d8d1c74a9a824ecb,3.860491071428571,23,False
4dd341219284bf6225e2fcf76d1efa5a,4.523611111111111,24,False
dbbdc8ea7e235c4d6aff78ba2184c12a,3.837797619047619,21,False
8764861d1244bad8d5c2343c1aeee73b,2.9833333333333334,16,False
379ffa71efb62019e6708208f9c941a3,4.635416666666667,23,False
1e33058798c32741e1fddfd48de15be0,4.472916666666666,26,False
e4006ed97dcb1f62bf79d6f46916ff30,4.339583333333334,21,False
266a99dbde23c4f1e82504b75dd862e6,3.9421875,25,False
190f01d8358c2f8be508c6e8bf44e9ee,4.509722222222223,27,False
ee0a4acaaad6f0c3cbf690845bced32f,4.626785714285714,25,False
41dce4bb4c7c630dc7c9cf6180a0e516,4.633928571428571,28,False
5bc5fb57ec86ecd484e0169aa9d6d0ce,4.620833333333334,22,False
9bec549b2b13dd111d86de5c032386c2,3.148214285714286,20,False
a911d59cdb79fb7dc2fcd0e1cbae76f7,3.940104166666667,26,False
23bd525ba69879ae19298d99c4689fc6,3.7607142857142857,26,False
ecb9a33c74bb93662fac092d5a84d205,3.533333333333333,14,False
